   19705.590858480231        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   19979.722934081736        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   20257.668566729724        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   20539.480808287306        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   20825.213448642513        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   21114.921025975265        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   21408.658837167131        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   21706.482948355930        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   22008.450205637164        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   22314.618245914284        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   22625.045507899944        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   22939.791243270265        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   23258.915527974299        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   23582.479273700788        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   23910.544239504488        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   24243.173043594175        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   24580.429175284680        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   24922.377007115192        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   25269.081807136121        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   25620.609751366901        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   25977.027936427097        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   26338.404392343233        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   26704.808095533768        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   27076.308981974740        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
   27452.977960548509        9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801408E+185   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085   9.7156034880801407E+085
