  0.10023052380778998        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10034598491478394        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10057730630017384        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10011519555381690        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10069316688518042        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10046157902783953        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10104155005282137        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10080916093642955        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10139113857366795        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10092528860766845        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10115794542598985        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10127447488145312        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10150793665726911        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10162486928706957        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10221155606000723        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10185913880541170        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10197647600447173        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10174193661806050        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10209394837076800        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10232929922807542        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10256519262514076        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10292005271944284        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10244717803103814        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10315730794395112        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10268334316680866        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10280162981264736        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10339511009823715        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10327614057613975        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10303861204416161        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10375284158180127        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10387236024226219        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
  0.10363346044310423        41806.779586631790      41806.779586631790 41351.310735168248 40677.597784248508 39334.024828957299 38166.304025524529
